cg1,country,q101,q106n,q309ni_4,male,poltrust,trustexecutive,trustparl,trustfirstmin,trustdepmin,trustexecutiveni,pasupport,iq508g_1,iq508g_2,iq508g_3,iq508g_4,iq508g_5,iq508g_6,iq508g_7,iq508n_1,iq508n_2,iq508n_3,iq508n_4,iq508n_5,iq508n_6,iq508ni_1,iq508ni_2,iq508ni_3,iq508ni_4,iq508ni_5,iq508ni_6,iq508ni_7,iq508ni_8,unawarepa,implemented,indigenousg,community,community2,socialtrust,iq605,iq606,iq604,iq610,educ,victim,q403_4cat,q405q406,govtvictim,rebel,iq309ni_4,trust_yes
NA,2,64,1,NA,1,1.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,1.799999952,2,2,3,3,1,1,4,4,1,0,NA,FALSE
NA,2,58,1,NA,0,2,2,2,NA,NA,NA,3.166666746,NA,NA,NA,NA,NA,NA,NA,2,3,5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.400000095,3,2,2,3,1,1,0,2,0,0,NA,FALSE
NA,2,53,1,NA,1,2.5,3,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,3,2,3,3,3,1,0,2,0,0,NA,FALSE
NA,2,52,1,NA,0,2.5,3,2,NA,NA,NA,4.333333492,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,2,3,2,3,3,1,3,2,0,1,NA,FALSE
NA,2,46,1,NA,1,2,2,2,NA,NA,NA,4.333333492,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3,2,2,4,3,3,0,0,0,0,0,NA,FALSE
NA,2,27,1,NA,0,2,2,2,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,2,2,2,3,4,0,0,0,0,0,NA,FALSE
NA,2,36,1,NA,1,2,2,2,NA,NA,NA,3.166666746,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,2,2,3,2,4,1,4,2,0,0,NA,FALSE
NA,2,40,1,NA,0,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,2,2,3,3,3,0,0,0,0,0,NA,TRUE
NA,2,33,1,NA,0,2.5,3,2,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,2,3,3,4,6,0,0,0,0,0,NA,FALSE
NA,2,35,1,NA,1,2,2,2,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,2,2,3,3,3,1,1,2,0,0,NA,FALSE
NA,2,21,1,NA,1,2,2,2,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,2,2,3,3,4,0,0,0,0,0,NA,FALSE
NA,2,45,1,NA,1,2,2,2,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,1,2,3,2,3,0,0,0,0,0,NA,FALSE
NA,2,30,1,NA,1,2.5,2,3,NA,NA,NA,3.333333254,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,1,2,3,2,2,0,0,0,0,0,NA,FALSE
NA,2,48,1,NA,0,3,4,2,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,1,4,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.200000048,2,2,3,2,1,1,0,2,0,0,NA,TRUE
NA,2,46,1,NA,1,2.5,3,2,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,2,2,2,3,4,0,0,0,0,0,NA,FALSE
NA,2,37,1,NA,1,2,2,2,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,2,2,3,3,3,1,0,2,0,0,NA,FALSE
NA,2,52,1,NA,0,1.5,1,2,NA,NA,NA,3.166666746,NA,NA,NA,NA,NA,NA,NA,1,4,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.400000095,3,2,4,3,2,1,0,2,0,0,NA,FALSE
NA,2,51,1,NA,0,3,2,4,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.400000095,2,2,4,3,2,1,0,2,0,0,NA,TRUE
NA,2,27,1,NA,0,3,4,2,NA,NA,NA,3.333333254,NA,NA,NA,NA,NA,NA,NA,1,4,5,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,3,2,4,3,4,0,0,0,0,0,NA,TRUE
NA,2,21,1,NA,1,3,3,3,NA,NA,NA,4.166666508,NA,NA,NA,NA,NA,NA,NA,2,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,3,2,4,2,3,0,0,0,0,0,NA,TRUE
NA,2,32,1,NA,0,2.5,3,2,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,3,2,4,3,4,0,0,0,0,0,NA,FALSE
NA,2,39,1,NA,1,2,2,2,NA,NA,NA,2.666666746,NA,NA,NA,NA,NA,NA,NA,1,2,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.400000095,3,3,4,3,6,0,0,0,0,0,NA,FALSE
NA,2,33,1,NA,1,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,2,2,4,3,3,0,0,0,0,0,NA,FALSE
NA,2,39,1,NA,1,3.5,3,4,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.599999905,3,3,4,3,4,0,3,0,0,1,NA,TRUE
NA,2,31,1,NA,1,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.599999905,2,2,3,3,4,0,0,0,0,0,NA,FALSE
NA,2,41,1,NA,0,2,2,2,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.400000095,1,2,3,3,2,0,0,0,0,0,NA,FALSE
NA,2,50,1,NA,1,2,2,2,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,1,2,3,4,3,1,0,1,1,0,NA,FALSE
NA,2,32,1,NA,0,1.5,1,2,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,2,2,4,4,3,1,2,4,1,1,NA,FALSE
NA,2,30,1,NA,0,2,2,2,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,2,1,4,1,2,1,2,1,1,1,NA,FALSE
NA,2,41,1,NA,0,2.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,2.799999952,3,2,4,4,1,1,3,2,0,1,NA,FALSE
NA,2,38,1,NA,1,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,2,2,4,4,4,1,0,2,0,0,NA,FALSE
NA,2,26,1,NA,1,1.5,1,2,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.400000095,1,2,4,3,3,1,4,4,1,0,NA,FALSE
NA,2,27,1,NA,0,2,2,2,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,2.599999905,3,2,4,2,4,1,4,2,0,0,NA,FALSE
NA,2,24,1,NA,1,2.5,3,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.400000095,3,2,4,4,4,1,4,2,0,0,NA,FALSE
NA,2,27,1,NA,0,3,3,3,NA,NA,NA,2.666666746,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.600000024,2,3,3,1,1,1,0,2,0,0,NA,TRUE
NA,2,62,1,NA,0,3,3,3,NA,NA,NA,4.166666508,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,3.200000048,1,2,2,2,1,0,0,0,0,0,NA,TRUE
NA,2,20,1,NA,0,2.5,2,3,NA,NA,NA,4.666666508,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,3,2,2,3,2,2,1,0,4,1,0,NA,FALSE
NA,2,24,1,NA,1,3,2,4,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,2.599999905,3,2,4,4,2,1,0,2,0,0,NA,TRUE
NA,2,34,1,NA,1,1.5,2,1,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,3,3,2,2,3,1,2,1,1,1,NA,FALSE
NA,2,22,1,NA,0,4,4,4,NA,NA,NA,4.166666508,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,3,3,2,4,4,4,1,0,1,1,0,NA,TRUE
NA,2,32,1,NA,1,2,2,2,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,3,3,3,3,3,1,0,2,0,0,NA,FALSE
NA,2,19,1,NA,0,2.5,2,3,NA,NA,NA,3.166666746,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,2.200000048,3,2,2,4,4,1,0,1,1,0,NA,FALSE
NA,2,52,1,NA,1,2,2,2,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,3,3,2,2,1,1,4,4,1,0,NA,FALSE
NA,2,46,1,NA,0,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.400000095,2,2,3,3,1,1,0,4,1,0,NA,TRUE
NA,2,33,1,NA,1,2,2,2,NA,NA,NA,3.333333254,NA,NA,NA,NA,NA,NA,NA,2,4,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,3,3,2,3,4,1,0,2,0,0,NA,FALSE
NA,2,25,1,NA,1,2.5,2,3,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,2.799999952,2,2,2,3,6,0,0,0,0,0,NA,FALSE
NA,2,32,1,NA,1,2.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,2,2,2,3,2,1,4,2,0,0,NA,FALSE
NA,2,50,1,NA,1,2.5,2,3,NA,NA,NA,3.333333254,NA,NA,NA,NA,NA,NA,NA,1,4,5,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,3,3,3,2,3,3,0,1,0,0,0,NA,FALSE
NA,2,28,1,NA,1,3,3,3,NA,NA,NA,3.166666746,NA,NA,NA,NA,NA,NA,NA,1,4,5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,3,2,2,3,4,4,0,0,0,0,0,NA,TRUE
NA,2,64,1,NA,1,2.5,2,3,NA,NA,NA,4.166666508,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,3,2,2,3,3,0,0,0,0,0,NA,FALSE
NA,2,50,1,NA,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.599999905,2,2,3,3,1,1,0,4,1,0,NA,FALSE
NA,2,23,1,NA,1,2.5,2,3,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,2,2,2,2,3,0,0,0,0,0,NA,FALSE
NA,2,60,1,NA,0,3,3,3,NA,NA,NA,4.166666508,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,2.799999952,2,2,2,4,1,0,0,0,0,0,NA,TRUE
NA,2,48,1,NA,1,2.5,2,3,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,3,4,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,2,3,2,2,3,1,3,2,0,1,NA,FALSE
NA,2,34,2,NA,0,3,3,3,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.599999905,1,2,3,3,4,1,0,1,1,0,NA,TRUE
NA,2,52,2,NA,0,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.200000048,1,3,3,4,2,0,0,0,0,0,NA,FALSE
NA,2,45,2,NA,0,2.5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,1,2,2,4,2,0,0,0,0,0,NA,FALSE
NA,2,62,2,NA,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3,NA,2,3,3,1,1,0,2,0,0,NA,TRUE
NA,2,50,2,NA,0,1.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,1,2,3,4,1,1,0,1,1,0,NA,FALSE
NA,2,27,2,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,1,2,3,4,4,1,0,1,1,0,NA,FALSE
NA,2,35,2,NA,0,1.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3,1,2,2,4,1,0,0,0,0,0,NA,FALSE
NA,2,46,2,NA,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.599999905,2,2,3,4,3,0,0,0,0,0,NA,TRUE
NA,2,64,2,NA,0,2.5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.400000095,3,2,3,3,1,0,0,0,0,0,NA,FALSE
NA,2,22,2,NA,0,2,1,3,NA,NA,NA,4.333333492,NA,NA,NA,NA,NA,NA,NA,5,3,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,2,2,3,4,6,1,0,2,0,0,NA,FALSE
NA,2,62,2,NA,0,2,2,2,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3,2,2,2,4,1,1,0,2,0,0,NA,FALSE
NA,2,40,2,NA,1,1.5,2,1,NA,NA,NA,4.666666508,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.200000048,2,3,3,3,1,0,0,0,0,0,NA,FALSE
NA,2,50,2,NA,0,2.5,2,3,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.400000095,2,2,2,2,1,0,0,0,0,0,NA,FALSE
NA,2,52,2,NA,0,2,2,2,NA,NA,NA,2.333333254,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.400000095,1,2,2,4,3,1,0,2,0,0,NA,FALSE
NA,2,22,2,NA,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.599999905,2,3,3,4,3,0,0,0,0,0,NA,FALSE
NA,2,22,2,NA,1,2.5,1,4,NA,NA,NA,3.166666746,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,3,2,2,2,3,4,0,0,0,0,0,NA,FALSE
NA,2,26,2,NA,0,1.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.200000048,1,2,3,3,4,1,0,2,0,0,NA,FALSE
NA,2,64,2,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.200000048,2,2,2,4,2,0,0,0,0,0,NA,FALSE
NA,2,30,2,NA,0,3,3,3,NA,NA,NA,3.333333254,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,2,2,3,4,4,0,0,0,0,0,NA,TRUE
NA,2,65,2,NA,0,1.5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,1,3,3,4,1,1,0,2,0,0,NA,FALSE
NA,2,37,2,NA,0,3.5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3,2,3,4,4,2,0,0,0,0,0,NA,TRUE
NA,2,32,2,NA,1,3.5,3,4,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.799999952,2,3,4,2,1,0,2,0,0,1,NA,TRUE
NA,2,27,2,NA,1,2,2,2,NA,NA,NA,3.333333254,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,3,3,1,2,3,4,0,0,0,0,0,NA,FALSE
NA,2,30,2,NA,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.200000048,2,2,3,3,1,0,0,0,0,0,NA,TRUE
NA,2,47,2,NA,1,2,2,2,NA,NA,NA,4.166666508,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.799999952,3,3,4,2,1,0,0,0,0,0,NA,FALSE
NA,2,66,2,NA,1,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.599999905,2,3,4,2,1,0,0,0,0,0,NA,TRUE
NA,2,50,2,NA,0,1.5,2,1,NA,NA,NA,2.666666746,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.599999905,2,2,3,2,1,0,0,0,0,0,NA,FALSE
NA,2,65,2,NA,1,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.400000095,2,3,2,4,1,1,0,4,1,0,NA,FALSE
NA,2,34,2,NA,1,3,4,2,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,1,5,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,1,3,2,2,1,0,0,0,0,0,NA,TRUE
NA,2,61,2,NA,0,2.5,3,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,5,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.200000048,2,2,3,2,1,0,0,0,0,0,NA,FALSE
NA,2,37,2,NA,0,4,4,4,NA,NA,NA,4.333333492,NA,NA,NA,NA,NA,NA,NA,2,5,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.599999905,3,2,4,2,1,0,0,0,0,0,NA,TRUE
NA,2,21,2,NA,1,3,3,3,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3,2,3,3,2,3,0,0,0,0,0,NA,TRUE
NA,2,24,2,NA,0,3,3,3,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.599999905,2,2,3,2,2,0,2,2,0,1,NA,TRUE
NA,2,65,2,NA,1,2,2,2,NA,NA,NA,4.666666508,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.400000095,2,2,3,1,1,0,0,0,0,0,NA,FALSE
NA,2,27,2,NA,0,3,3,3,NA,NA,NA,4.166666508,NA,NA,NA,NA,NA,NA,NA,1,5,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.799999952,2,3,3,2,2,0,0,0,0,0,NA,TRUE
NA,2,62,2,NA,1,4,4,4,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3.200000048,3,2,3,4,4,1,0,NA,0,0,NA,TRUE
NA,2,57,2,NA,0,3.5,3,4,NA,NA,NA,3.333333254,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.599999905,2,3,3,2,1,0,2,2,0,1,NA,TRUE
NA,2,61,2,NA,1,1.5,2,1,NA,NA,NA,4.166666508,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.799999952,2,2,3,3,1,0,0,0,0,0,NA,FALSE
NA,2,47,2,NA,0,4,4,4,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,5,4,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.799999952,2,2,3,2,1,0,0,0,0,0,NA,TRUE
NA,2,22,2,NA,1,2,2,2,NA,NA,NA,4.333333492,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,2.799999952,1,2,3,2,4,0,0,0,0,0,NA,FALSE
NA,2,59,2,NA,0,3,3,3,NA,NA,NA,2.666666746,NA,NA,NA,NA,NA,NA,NA,1,5,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.200000048,2,2,3,2,1,1,0,2,0,0,NA,TRUE
NA,2,43,2,NA,1,2.5,3,2,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,2,5,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,3.200000048,2,2,3,2,3,0,0,0,0,0,NA,FALSE
NA,2,56,2,NA,0,3.5,3,4,NA,NA,NA,3.833333254,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.799999952,2,2,3,2,1,1,4,NA,0,0,NA,TRUE
NA,2,68,2,NA,1,3.5,4,3,NA,NA,NA,3.666666746,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.400000095,2,2,3,2,1,0,0,0,0,0,NA,TRUE
NA,2,62,2,NA,0,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,3,2,2,3,2,1,0,0,0,0,0,NA,TRUE
