,UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode,Aggressive
967,1964,August 04 2017,DOG,American Pit Bull Mix / Pit Bull Mix,10y,M,TRUE,Brooklyn,11209,Agressive
968,1966,July 19 2017,DOG,MALTESE X,3Y,M,FALSE,Brooklyn,11224,Friendly
969,1969,August 05 2017,DOG,LABRADOR-SHEEP DOG X,1,M,FALSE,Brooklyn,11233,Friendly
970,1970,August 06 2017,DOG,LABRADOR-SHEEP DOG X,1,M,FALSE,Brooklyn,11233,Friendly
971,1972,August 05 2017,DOG,Yorkshire Terrier,13,M,FALSE,Brooklyn,11204,Friendly
972,1978,July 20 2017,DOG,Shih Tzu,6Y,M,TRUE,Brooklyn,11236,Friendly
973,1980,July 25 2017,DOG,WEIMARANER X,3,M,TRUE,Brooklyn,11215,Friendly
974,1981,August 09 2017,DOG,Beagle Crossbreed,3YR,M,TRUE,Brooklyn,11221,Friendly
975,1982,August 09 2017,DOG,Chihuahua,7,M,FALSE,Brooklyn,11205,Friendly
976,1983,August 09 2017,DOG,BLACK RUSSIAN TERRIER,6,F,TRUE,Brooklyn,11249,Friendly
977,1985,August 11 2017,DOG,Chihuahua,4Y,M,TRUE,Brooklyn,11223,Friendly
978,1987,August 14 2017,DOG,SPANIEL X TERRIER,3,M,TRUE,Brooklyn,11238,Friendly
979,1988,August 14 2017,DOG,Shih Tzu,2Y,M,TRUE,Brooklyn,11238,Friendly
980,1991,July 30 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1Y,M,TRUE,Brooklyn,11225,Agressive
981,1993,August 15 2017,DOG,"Poodle, Standard",13Y,M,FALSE,Brooklyn,11217,Friendly
982,1995,August 12 2017,DOG,American Pit Bull Terrier/Pit Bull,4,M,FALSE,Brooklyn,11209,Agressive
983,1996,August 18 2017,DOG,Chihuahua Crossbreed,4,M,TRUE,Brooklyn,11221,Friendly
984,1998,August 19 2017,DOG,German Shepherd,2Y,M,FALSE,Brooklyn,11211,Agressive
985,2000,August 20 2017,DOG,American Staffordshire Terrier,1,F,FALSE,Brooklyn,11230,Agressive
986,2004,August 20 2017,DOG,Chihuahua,5Y,M,FALSE,Brooklyn,11206,Friendly
987,2010,August 28 2017,DOG,American Staffordshire Terrier,5,M,TRUE,Brooklyn,11211,Agressive
988,2013,August 26 2017,DOG,American Pit Bull Terrier/Pit Bull,3Y,F,TRUE,Brooklyn,11234,Agressive
989,2015,August 21 2017,DOG,Doberman Pinscher,9M,F,FALSE,Brooklyn,11229,Agressive
990,2019,August 30 2017,DOG,LABRADOR MIX,8M,M,TRUE,Brooklyn,11223,Friendly
991,2020,August 28 2017,DOG,American Pit Bull Terrier/Pit Bull,3,M,TRUE,Brooklyn,11205,Agressive
992,2022,August 28 2017,DOG,YORKSHIRE/ TIBETAN TERRIER,1,M,TRUE,Brooklyn,11238,Friendly
993,2023,August 30 2017,DOG,Bichon Frise,3Y,M,TRUE,Brooklyn,11220,Friendly
994,2024,August 31 2017,DOG,German Shepherd,2,F,TRUE,Brooklyn,11224,Agressive
995,2026,September 01 2017,DOG,BORDER COLLIE MIX,7,M,TRUE,Brooklyn,11234,Friendly
996,2028,August 29 2017,DOG,Cock-A-Poo,7,M,FALSE,Brooklyn,11220,Friendly
997,2030,July 25 2017,DOG,PIT BULL TERRIER MIX,6,F,TRUE,Brooklyn,11215,Agressive
998,2031,September 03 2017,DOG,Wire Fox Terrier,2,M,TRUE,Brooklyn,11209,Friendly
999,2032,September 02 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3Y,M,FALSE,Brooklyn,11216,Agressive
1000,2033,September 04 2017,DOG,American Pit Bull Terrier/Pit Bull,2Y,M,TRUE,Brooklyn,11206,Agressive
1001,2034,September 04 2017,DOG,GERMAN SHEPHERD/ KEESHOUND MIX,1Y,M,TRUE,Brooklyn,11224,Friendly
1002,2035,September 01 2017,DOG,Rottweiler,1,M,TRUE,Brooklyn,11236,Agressive
1003,2036,September 05 2017,DOG,Shiba Inu,2Y,F,TRUE,Brooklyn,11230,Friendly
1004,2038,September 07 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2Y,M,TRUE,Brooklyn,11219,Agressive
1005,2041,September 04 2017,DOG,AUSTRALIAN CATTLE DOG,8,F,TRUE,Brooklyn,11204,Friendly
1006,2043,September 06 2017,DOG,German Shepherd Crossbreed,7,F,TRUE,Brooklyn,11216,Agressive
1007,2044,September 07 2017,DOG,HEELER X,1Y,F,TRUE,Brooklyn,11238,Friendly
1008,2046,September 08 2017,DOG,"Bull Dog, English",1,M,FALSE,Brooklyn,11224,Friendly
1009,2048,September 08 2017,DOG,Yorkshire Terrier,10,M,TRUE,Brooklyn,11214,Friendly
1010,2049,September 07 2017,DOG,Maltese,9,M,FALSE,Brooklyn,11220,Friendly
1011,2051,September 09 2017,DOG,MIXED,2,M,TRUE,Brooklyn,11209,Friendly
1012,2054,September 12 2017,DOG,Shih Tzu,8Y,M,FALSE,Brooklyn,11204,Friendly
1013,2057,September 13 2017,DOG,Yorkshire Terrier,11Y,M,TRUE,Brooklyn,11208,Friendly
1014,2060,September 13 2017,DOG,"Schnauzer, Standard",3y,M,TRUE,Brooklyn,11235,Friendly
1015,2062,September 13 2017,DOG,Yorkshire Terrier,5Y,F,TRUE,Brooklyn,11224,Friendly
1016,2065,September 17 2017,DOG,Pit Bull,2,M,TRUE,Brooklyn,11209,Agressive
1017,2066,September 15 2017,DOG,Pit Bull,11M,M,FALSE,Brooklyn,11210,Agressive
1018,2067,September 17 2017,DOG,CHOW CHOW X,5,M,TRUE,Brooklyn,11215,Friendly
1019,2069,September 17 2017,DOG,Miniature Pinscher,6Y,M,FALSE,Brooklyn,11233,Friendly
1020,2070,September 16 2017,DOG,Puggle,13,M,TRUE,Brooklyn,11218,Friendly
1021,2073,September 15 2017,DOG,BEAGLE MIX,8,M,TRUE,Brooklyn,11226,Friendly
1022,2074,September 11 2017,DOG,German Shepherd,8,M,TRUE,Brooklyn,11220,Agressive
1023,2078,September 15 2017,DOG,AMERICAN BULL / STAFFORD TERRIER,3,M,TRUE,Brooklyn,11201,Friendly
1024,2083,September 17 2017,DOG,German Shepherd Crossbreed,4,M,TRUE,Brooklyn,11208,Agressive
1025,2084,September 20 2017,DOG,Shiba Inu,1Y,M,FALSE,Brooklyn,11249,Friendly
1026,2085,September 21 2017,DOG,Labrador Retriever,3,M,TRUE,Brooklyn,11231,Friendly
1027,2086,September 20 2017,DOG,LABRADOR / HOUND MIX,2,M,TRUE,Brooklyn,11233,Friendly
1028,2092,September 24 2017,DOG,Pit Bull,9,F,TRUE,Brooklyn,11234,Agressive
1029,2095,September 23 2017,DOG,Pekingese,12,F,TRUE,Brooklyn,11221,Friendly
1030,2096,September 25 2017,DOG,Dachshund Smooth Coat Miniature,2,F,TRUE,Brooklyn,11249,Friendly
1031,2097,September 25 2017,DOG,German Shepherd,1Y,M,TRUE,Brooklyn,11201,Agressive
1032,2098,September 27 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,U,FALSE,Brooklyn,11206,Agressive
1033,2099,September 26 2017,DOG,Siberian Husky,4 M,F,FALSE,Brooklyn,11209,Agressive
1034,2100,September 27 2017,DOG,German Shepherd,5,F,FALSE,Brooklyn,11208,Agressive
1035,2103,September 24 2017,DOG,Pit Bull,6Y,M,TRUE,Brooklyn,11234,Agressive
1036,2104,September 26 2017,DOG,"Schnauzer, Miniature",5Y,M,FALSE,Brooklyn,11226,Friendly
1037,2105,September 29 2017,DOG,ROTTWEILER MIX,6,M,TRUE,Brooklyn,11206,Friendly
1038,2106,September 29 2017,DOG,SHIH TZU MIX,3Y,M,TRUE,Brooklyn,11236,Friendly
1039,2107,September 29 2017,DOG,SHIH TZU MIX,3Y,M,TRUE,Brooklyn,11236,Friendly
1040,2108,September 30 2017,DOG,German Shepherd,9,F,FALSE,Brooklyn,11237,Agressive
1041,2109,September 19 2017,DOG,Pit Bull,4,M,FALSE,Brooklyn,11212,Agressive
1042,2112,August 28 2017,DOG,ROTTWEILER/ GERMAN SHEPHERD MIX,2,M,TRUE,Brooklyn,11206,Agressive
1043,2114,October 04 2017,DOG,Saint Bernard,1,M,TRUE,Brooklyn,11211,Friendly
1044,2115,October 03 2017,DOG,PIT BULL / GERMAN SHEPHERD MIX,11MTHS,M,TRUE,Brooklyn,11234,Agressive
1045,2116,September 25 2017,DOG,Pomeranian,9Y,M,FALSE,Brooklyn,11229,Friendly
1046,2117,October 04 2017,DOG,"Poodle, Standard",12,F,TRUE,Brooklyn,11234,Friendly
1047,2118,October 05 2017,DOG,BOSTON BORDER TERRIER,5,F,TRUE,Brooklyn,11210,Friendly
1048,2122,October 05 2017,DOG,German Shepherd,4,M,TRUE,Brooklyn,11211,Agressive
1049,2124,April 11 2017,DOG,Pekingese,12Y,M,TRUE,Brooklyn,11229,Friendly
1050,2125,October 09 2017,DOG,Pit Bull,5Y,M,TRUE,Brooklyn,11204,Agressive
1051,2132,October 10 2017,DOG,German Shepherd,6Y,M,FALSE,Brooklyn,11215,Agressive
1052,2135,October 10 2017,DOG,TERRIER MIX,7,M,TRUE,Brooklyn,11231,Friendly
1053,2136,October 10 2017,DOG,COLLIE,4Y,M,TRUE,Brooklyn,11231,Friendly
1054,2138,October 15 2017,DOG,TERRIER MIX,14,M,TRUE,Brooklyn,11215,Friendly
1055,2140,October 06 2017,DOG,Great Dane,1,M,FALSE,Brooklyn,11222,Agressive
1056,2141,October 06 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Brooklyn,11218,Agressive
1057,2142,October 14 2017,DOG,POODLE X,10,M,TRUE,Brooklyn,11217,Friendly
1058,2143,October 13 2017,DOG,German Shepherd,2,M,TRUE,Brooklyn,11231,Agressive
1059,2146,October 17 2017,DOG,Labrador Retriever Crossbreed,8,M,TRUE,Brooklyn,11215,Friendly
1060,2147,September 17 2017,DOG,HOUND X,4Y,M,TRUE,Brooklyn,11238,Friendly
1061,2148,October 20 2017,DOG,TERRIER CROSS,5,M,FALSE,Brooklyn,11208,Friendly
1062,2149,October 14 2017,DOG,Siberian Husky,8 M,M,FALSE,Brooklyn,11235,Agressive
1063,2150,October 22 2017,DOG,Pit Bull,2,M,TRUE,Brooklyn,11209,Agressive
1064,2152,October 20 2017,DOG,CROSSBREED,2Y,M,FALSE,Brooklyn,11239,Friendly
1065,2153,October 21 2017,DOG,American Pit Bull Terrier/Pit Bull,4Y,M,FALSE,Brooklyn,11207,Agressive
1066,2154,October 20 2017,DOG,DACHSHUND X,13Y,M,TRUE,Brooklyn,11215,Friendly
1067,2155,October 20 2017,DOG,MIXED,2,M,FALSE,Brooklyn,11218,Friendly
1068,2159,October 26 2017,DOG,Golden Retriever,2Y,M,TRUE,Brooklyn,11201,Friendly
1069,2160,October 26 2017,DOG,HUSKY X,1,F,TRUE,Brooklyn,11215,Agressive
1070,2163,October 28 2017,DOG,MIXED,3Y,M,FALSE,Brooklyn,11230,Friendly
1071,2167,October 31 2017,DOG,Labrador Retriever Crossbreed,10,M,TRUE,Brooklyn,11214,Friendly
1072,2168,October 27 2017,DOG,DACHSHUND X,5,F,TRUE,Brooklyn,11222,Friendly
1073,2169,October 21 2017,DOG,"Schnauzer, Giant",9Y,M,TRUE,Brooklyn,11228,Friendly
1074,2170,October 28 2017,DOG,MIXED,2Y,M,FALSE,Brooklyn,11233,Friendly
1075,2171,November 01 2017,DOG,BORDER COLLIE X,4,M,TRUE,Brooklyn,11201,Friendly
1076,2172,October 31 2017,DOG,MIXED,1Y,M,FALSE,Brooklyn,11208,Friendly
1077,2173,October 25 2017,DOG,Doberman Pinscher,6,F,TRUE,Brooklyn,11231,Agressive
1078,2174,November 01 2017,DOG,Shih Tzu,7Y,F,FALSE,Brooklyn,11224,Friendly
1079,2175,November 04 2017,DOG,American Pit Bull Terrier/Pit Bull,10Y,F,TRUE,Brooklyn,11222,Agressive
1080,2176,November 04 2017,DOG,Dachshund Smooth Coat Miniature,6,F,TRUE,Brooklyn,11222,Friendly
1081,2177,November 03 2017,DOG,SIBERIAN PIT BULL,7,M,FALSE,Brooklyn,11222,Agressive
1082,2179,November 05 2017,DOG,Chihuahua,2018-08-09T00:00:00.000,M,TRUE,Brooklyn,11214,Friendly
1083,2180,November 05 2017,DOG,JACK RUSSELL X,9,F,FALSE,Brooklyn,11219,Friendly
1084,2181,November 04 2017,DOG,German Shepherd Crossbreed,3,F,TRUE,Brooklyn,11228,Agressive
1085,2182,November 07 2017,DOG,MIXED,2Y,M,FALSE,Brooklyn,11207,Friendly
1086,2185,November 09 2017,DOG,SHEPHERD/PIT BULL X,1Y,M,TRUE,Brooklyn,11219,Agressive
1087,2187,November 10 2017,DOG,Chihuahua,4,F,TRUE,Brooklyn,11222,Friendly
1088,2188,November 10 2017,DOG,American Pit Bull Mix / Pit Bull Mix,8MTHS,M,FALSE,Brooklyn,11207,Agressive
1089,2190,November 13 2017,DOG,MUTT,4,M,TRUE,Brooklyn,11238,Friendly
1090,2192,November 10 2017,DOG,German Shepherd,11,M,TRUE,Brooklyn,11235,Agressive
1091,2198,November 15 2017,DOG,Cocker Spaniel,1Y,M,TRUE,Brooklyn,11207,Friendly
1092,2199,November 16 2017,DOG,German Shepherd,4,M,FALSE,Brooklyn,11235,Agressive
1093,2200,November 15 2017,DOG,Shiba Inu,4,M,TRUE,Brooklyn,11230,Friendly
1094,2201,November 17 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Brooklyn,11213,Agressive
1095,2205,November 14 2017,DOG,Labrador Retriever,7,M,TRUE,Brooklyn,48064,Friendly
1096,2207,November 18 2017,DOG,Beagle,2Y,M,FALSE,Brooklyn,11229,Friendly
1097,2208,November 20 2017,DOG,American Pit Bull Mix / Pit Bull Mix,5,F,TRUE,Brooklyn,11210,Agressive
1098,2209,November 15 2017,DOG,MIXED,3,F,TRUE,Brooklyn,11231,Friendly
1099,2211,November 11 2017,DOG,BASSET HOUND X,2,M,TRUE,Brooklyn,11201,Friendly
1100,2212,November 21 2017,DOG,"Bull Dog, English",8,F,TRUE,Brooklyn,11228,Friendly
1101,2214,November 22 2017,DOG,American Pit Bull Mix / Pit Bull Mix,8,M,TRUE,Brooklyn,11201,Agressive
1102,2215,November 22 2017,DOG,Shih Tzu,5,M,FALSE,Brooklyn,11237,Friendly
1103,2216,November 25 2017,DOG,MALTESE/WESTIE X,9,M,TRUE,Brooklyn,11214,Friendly
1104,2218,November 29 2017,DOG,American Eskimo,1,F,TRUE,Brooklyn,11207,Friendly
1105,2219,November 15 2017,DOG,MIXED BREED,13Y,F,FALSE,Brooklyn,11249,Friendly
1106,2223,November 29 2017,DOG,Siberian Husky,6Y,M,TRUE,Brooklyn,11234,Agressive
1107,2226,December 02 2017,DOG,Labrador Retriever,11,M,TRUE,Brooklyn,11201,Friendly
1108,2227,November 29 2017,DOG,MIXED BREED,4Y,M,FALSE,Brooklyn,11206,Friendly
1109,2229,December 04 2017,DOG,ENGLISH COCKER SPANIEL,6y,F,FALSE,Brooklyn,11223,Friendly
1110,2230,December 05 2017,DOG,ENG FRENCH PIT BULL,3,M,TRUE,Brooklyn,11226,Agressive
1111,2231,December 05 2017,DOG,BICHON FRISE/ CAVALIER CHARLES SPANIEL,3,M,TRUE,Brooklyn,11209,Friendly
1112,2233,December 07 2017,DOG,Pit Bull,3 M,M,TRUE,Brooklyn,11236,Agressive
1113,2234,December 07 2017,DOG,Beagle,7M,F,TRUE,Brooklyn,11204,Friendly
1114,2235,December 08 2017,DOG,Bull dog,2y,M,TRUE,Brooklyn,11215,Friendly
1115,2238,November 05 2017,DOG,Maltese,2,M,FALSE,Brooklyn,11221,Friendly
1116,2239,December 11 2017,DOG,BOXER MIX,2,M,FALSE,Brooklyn,11209,Friendly
1117,2240,December 08 2017,DOG,Great Dane,3,M,TRUE,Brooklyn,11223,Agressive
1118,2241,December 11 2017,DOG,Yorkshire Terrier,2,F,TRUE,Brooklyn,11234,Friendly
1119,2243,December 12 2017,DOG,GREAT DANE / HOUND MIX,4,M,TRUE,Brooklyn,11209,Friendly
1120,2244,December 13 2017,DOG,Mixed/Other,5,M,FALSE,Brooklyn,11206,Friendly
1121,2245,December 15 2017,DOG,MIXED BREED,1,M,FALSE,Brooklyn,11208,Friendly
1122,2246,December 12 2017,DOG,RETRIEVER/AUSTRALIAN CATTLE DOG X,7,M,TRUE,Brooklyn,11222,Friendly
1123,2248,December 12 2017,DOG,WIRED HAIR TERRIER X,4,F,TRUE,Brooklyn,11214,Friendly
1124,2252,December 18 2017,DOG,CHINESE CRESTED,12,M,TRUE,Brooklyn,11229,Friendly
1125,2254,December 18 2017,DOG,MIXED,3,M,FALSE,Brooklyn,11205,Friendly
1126,2255,December 18 2017,DOG,Shih Tzu,5Y,M,FALSE,Brooklyn,11236,Friendly
1127,2256,November 26 2017,DOG,Shih Tzu,5Y,M,TRUE,Brooklyn,11223,Friendly
1128,2257,December 17 2017,DOG,BOLOGNESE BICHON,15,M,TRUE,Brooklyn,11205,Friendly
1129,2258,December 21 2017,DOG,MIXED,3,M,TRUE,Brooklyn,11249,Friendly
1130,2259,December 22 2017,DOG,"Poodle, Toy",3,F,TRUE,Brooklyn,11235,Friendly
1131,2261,December 21 2017,DOG,Mixed/Other,1,M,FALSE,Brooklyn,11207,Friendly
1132,2265,December 21 2017,DOG,American Pit Bull Mix / Pit Bull Mix,5,F,TRUE,Brooklyn,11237,Agressive
1133,2266,December 25 2017,DOG,Shih Tzu,2,M,FALSE,Brooklyn,11212,Friendly
1134,2268,December 27 2017,DOG,Shiba Inu,6,F,FALSE,Brooklyn,11209,Friendly
1135,2269,December 20 2017,DOG,CHOW CHOW/PIT BULL,1,M,TRUE,Brooklyn,11224,Agressive
1136,2270,December 28 2017,DOG,Bichon Frise,9,F,TRUE,Brooklyn,11228,Friendly
1137,2271,December 20 2017,DOG,CHOW CHOW/ PIT BULL,1,M,FALSE,Brooklyn,11224,Agressive
1138,2272,December 31 2017,DOG,"Mastiff, Bull",6,M,TRUE,Brooklyn,11215,Agressive
1139,2274,December 30 2017,DOG,JACK RUSSELL/POODLE X,9Y,M,FALSE,Brooklyn,11201,Friendly
1140,2275,December 31 2017,DOG,RAT TERRIER,14,M,FALSE,Brooklyn,11224,Friendly
1141,2277,December 29 2017,DOG,"Bull Dog, English",4,M,TRUE,Brooklyn,11221,Friendly
1142,2280,December 25 2017,DOG,Great Pyrenees,10M,M,FALSE,Brooklyn,11207,Friendly
1143,2288,January 07 2015,DOG,MUTT,4,M,FALSE,Bronx,10466,Friendly
1144,2290,January 14 2015,DOG,TERRIER MIX,1,F,TRUE,Bronx,10469,Friendly
1145,2291,January 14 2015,DOG,Siberian Husky,2,F,FALSE,Bronx,10451,Agressive
1146,2297,January 17 2015,DOG,Jack Russ,4,M,FALSE,Bronx,10458,Friendly
1147,2298,January 21 2015,DOG,DOGUE DE BORDX,3,M,FALSE,Bronx,10458,Friendly
1148,2302,January 23 2015,DOG,Shih Tzu,3,M,FALSE,Bronx,10457,Friendly
1149,2306,January 28 2015,DOG,Cane Corso,1,M,FALSE,Bronx,10461,Agressive
1150,2308,January 28 2015,DOG,Chihuahua,8M,M,FALSE,Bronx,10452,Friendly
1151,2309,January 23 2015,DOG,"Poodle, Miniature",6,F,FALSE,Bronx,10452,Friendly
1152,2310,January 25 2015,DOG,"Bull Dog, French",1,M,FALSE,Bronx,10469,Friendly
1153,2311,January 29 2015,DOG,Beagle,5,F,FALSE,Bronx,10459,Friendly
1154,2313,January 30 2015,DOG,Chihuahua,4,M,FALSE,Bronx,10457,Friendly
1155,2316,January 22 2015,DOG,Mixed/Other,5,F,TRUE,Bronx,10456,Friendly
1156,2317,February 05 2015,DOG,Pit Bull,7,U,TRUE,Bronx,10452,Agressive
1157,2320,February 05 2015,DOG,Mixed/Other,4,M,FALSE,Bronx,10452,Friendly
1158,2321,February 06 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10468,Agressive
1159,2322,February 07 2015,DOG,CAROLINA DOG,1,M,FALSE,Bronx,10473,Friendly
1160,2323,February 07 2015,DOG,CAROLINA DOG,1,M,FALSE,Bronx,10473,Friendly
1161,2325,February 02 2015,DOG,Pekingese,3,M,FALSE,Bronx,10466,Friendly
1162,2327,February 09 2015,DOG,AMERICAN STAFF/AKITA,4,F,FALSE,Bronx,10467,Friendly
1163,2330,February 09 2015,DOG,Mixed/Other,5M,F,FALSE,Bronx,10472,Friendly
1164,2332,January 30 2015,DOG,German Shepherd,6M,F,FALSE,Bronx,10467,Agressive
1165,2336,February 05 2015,DOG,"Jindo Dog,",14,F,TRUE,Bronx,10469,Friendly
1166,2337,February 15 2015,DOG,Pekingese,15,M,FALSE,Bronx,10459,Friendly
1167,2338,February 15 2015,DOG,Shiba Inu,5,M,FALSE,Bronx,10462,Friendly
1168,2339,February 14 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE,Bronx,10456,Agressive
1169,2340,February 14 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Bronx,10456,Agressive
1170,2343,February 16 2015,DOG,Siberian Husky,5,M,FALSE,Bronx,10463,Agressive
1171,2345,February 22 2015,DOG,Cocker Spaniel,1,M,FALSE,Bronx,10467,Friendly
1172,2347,February 21 2015,DOG,Jack Russ,3,M,TRUE,Bronx,10464,Friendly
1173,2348,February 24 2015,DOG,Bichon Frise,1,M,FALSE,Bronx,10458,Friendly
1174,2352,February 28 2015,DOG,American Staffordshire Terrier,3,M,FALSE,Bronx,10456,Agressive
1175,2355,February 27 2015,DOG,"Bull Dog, English",3,M,TRUE,Bronx,10461,Friendly
1176,2359,March 08 2015,DOG,English Cocker Spaniel,1,M,FALSE,Bronx,10473,Friendly
1177,2369,March 13 2015,DOG,AUSTRALIAN BORDER COLLIE,4,M,TRUE,Bronx,10470,Friendly
1178,2370,March 14 2015,DOG,POODLE,8,M,FALSE,Bronx,10458,Friendly
1179,2371,March 15 2015,DOG,TERRIER MIX,2,M,FALSE,Bronx,10460,Friendly
1180,2373,March 17 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,FALSE,Bronx,10472,Agressive
1181,2375,March 19 2015,DOG,Pit Bull,1,F,FALSE,Bronx,10472,Agressive
1182,2376,March 11 2015,DOG,Pit Bull,1,M,FALSE,Bronx,10474,Agressive
1183,2377,March 14 2015,DOG,POODLE,2,F,FALSE,Bronx,10462,Friendly
1184,2379,March 23 2015,DOG,POINTER X,10,M,TRUE,Bronx,10458,Friendly
1185,2380,March 21 2015,DOG,CHIHUAHUA SHORTHAIR/ JACK RUSSELL TERRIER,3,M,FALSE,Bronx,10452,Friendly
1186,2383,February 27 2015,DOG,"Mastiff, Bull",4,F,TRUE,Bronx,10463,Agressive
1187,2392,March 30 2015,DOG,"Bull Dog, French",4,F,TRUE,Bronx,10465,Friendly
1188,2393,March 31 2015,DOG,Lhasa Apso,4,F,TRUE,Bronx,10461,Friendly
1189,2395,March 31 2015,DOG,Pit Bull,9 M,F,FALSE,Bronx,10451,Agressive
1190,2399,April 02 2015,DOG,MINI PINSCHER/ CHIHUAHUA,2,M,FALSE,Bronx,10472,Friendly
1191,2401,April 01 2015,DOG,CHIHUAHUA MIX,8,M,TRUE,Bronx,10466,Friendly
1192,2402,April 05 2015,DOG,Yorkshire Terrier,5,F,TRUE,Bronx,10472,Friendly
1193,2403,April 04 2015,DOG,Australian Shepherd,5,M,TRUE,Bronx,10463,Friendly
1194,2408,April 10 2015,DOG,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Bronx,10455,Agressive
1195,2411,April 13 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10460,Agressive
1196,2414,April 12 2015,DOG,Shih Tzu,2,M,FALSE,Bronx,10467,Friendly
1197,2416,April 16 2015,DOG,Shih Tzu,1,M,TRUE,Bronx,10454,Friendly
1198,2421,April 18 2015,DOG,Pointer,10,M,TRUE,Bronx,10458,Friendly
1199,2426,April 22 2015,DOG,Pit Bull,1,M,TRUE,Bronx,10453,Agressive
1200,2430,April 26 2015,DOG,Pit Bull,1,F,FALSE,Bronx,10451,Agressive
1201,2431,April 26 2015,DOG,Bichon Frise,14,M,FALSE,Bronx,10458,Friendly
1202,2432,April 26 2015,DOG,Chihuahua,6M,M,FALSE,Bronx,10456,Friendly
1203,2433,April 28 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10473,Agressive
1204,2434,April 29 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10473,Agressive
1205,2438,May 01 2015,DOG,Pit Bull,8,M,FALSE,Bronx,10456,Agressive
1206,2439,April 28 2015,DOG,Chihuahua,12,F,FALSE,Bronx,10474,Friendly
1207,2448,May 11 2015,DOG,Pit Bull,10M,M,FALSE,Bronx,10465,Agressive
1208,2452,May 09 2015,DOG,Pekingese,4,M,FALSE,Bronx,10468,Friendly
1209,2455,May 12 2015,DOG,Saint Bernard,4,M,TRUE,Bronx,10465,Friendly
1210,2456,May 13 2015,DOG,Chihuahua,2,F,TRUE,Bronx,10473,Friendly
1211,2459,May 13 2015,DOG,Pit Bull,2,F,FALSE,Bronx,10457,Agressive
1212,2461,May 19 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10462,Agressive
1213,2463,May 15 2015,DOG,Labrador Retriever,5,M,TRUE,Bronx,10464,Friendly
1214,2466,May 19 2015,DOG,BORDER COLLIE & AUSTRALIAN BLUE HEELER,1,M,FALSE,Bronx,10465,Friendly
1215,2471,May 24 2015,DOG,RED NOSE PIT,2,M,TRUE,Bronx,10458,Friendly
1216,2474,May 25 2015,DOG,American Pit Bull Terrier/Pit Bull,1,F,TRUE,Bronx,10458,Agressive
1217,2475,May 27 2015,DOG,Pit Bull,1,F,TRUE,Bronx,10465,Agressive
1218,2479,May 25 2015,DOG,STAFFORDSHIRE TERRIER,3,M,FALSE,Bronx,10460,Friendly
1219,2482,May 22 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Bronx,10463,Agressive
1220,2487,May 29 2015,DOG,Chihuahua Crossbreed,4,M,FALSE,Bronx,10471,Friendly
1221,2488,May 29 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,Agressive
1222,2489,May 29 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,Agressive
1223,2490,May 29 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,Agressive
1224,2493,June 04 2015,DOG,Beagle,1,F,FALSE,Bronx,10467,Friendly
1225,2494,June 02 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,Agressive
1226,2497,May 01 2015,DOG,Pit Bull,2,F,TRUE,Bronx,10455,Agressive
1227,2499,June 06 2015,DOG,Basset Hound,4,M,TRUE,Bronx,10459,Friendly
1228,2500,June 07 2015,DOG,Chihuahua,2,M,TRUE,Bronx,10456,Friendly
1229,2503,June 06 2015,DOG,Maltese,8M,M,FALSE,Bronx,10458,Friendly
1230,2505,June 07 2015,DOG,Pit Bull,4,M,TRUE,Bronx,10453,Agressive
1231,2506,June 08 2015,DOG,Maltese,11 M,F,FALSE,Bronx,10472,Friendly
1232,2513,June 07 2015,DOG,Maltese,2,M,TRUE,Bronx,10460,Friendly
1233,2514,June 04 2015,DOG,SHIH TZU/POODLE,6,M,FALSE,Bronx,10462,Friendly
1234,2521,June 13 2015,DOG,POODLE- X,6,M,TRUE,Bronx,10461,Friendly
1235,2525,June 18 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10456,Agressive
1236,2526,June 15 2015,DOG,Yorkshire Terrier,3,F,FALSE,Bronx,10470,Friendly
1237,2533,June 21 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10460,Agressive
